oshpd_id2,oshpd_id,county_name,facility_name,control_type_desc,ed_lic_levl_end,ems_station,rural_hospital_desc,teaching_hospital_desc,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,licensed_bed_size,senate_district_desc,assembly_district_desc,mssa_name,mssa_designation,LICENSE_CATEGORY_DESC,Sex_Female,Sex_Male,Sex_Unk,Age_01_09,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Under_1,Age_Unknown,Asian_Pacific_Islander,Black,Native_American_Eskimo_Aleut,Other_Race,Unknown_Race,White,Invalid_Blank_Race,Hispanic or Latino,Non-Hispanic or Non-Latino,Unknown_Eth,Invalid_Blank_Eth,Acute_Care,Against_Medical_Advice,Died,Other_Disp,Prison_Jail,Psychiatric_Care,Routine,SN_IC_Care,CAH,Childrens_or_Cancer,Home_Health_Service,Hospice_Care,Not_Defined_Elsewhere,Rehab,Residential_Care,Invalid_Blank_Disp,Disaster_Care_Site,Medi_Cal,Medicare,Other_Payer,Private_Coverage,SelfPay,Unknown_Payer,DX_All_Pregnancies,DX_Birth_Defects,DX_Blood_Disorders,DX_Cancer,DX_Circulatory_System,DX_Digestive_System,DX_Ear_Disorders,DX_Endocrine_Diseases,DX_Eye_Disorders,DX_Genitourinary_System,DX_Infections,DX_Injuries_Poisonings,DX_Mental_Disorders,DX_Musculoskeletal_System,DX_Nervous_System,DX_Other_Reasons,DX_Perinatal_Disorders,DX_Respiratory_System,DX_Skin_Disorders,DX_Symptoms,DX_Births,ECM_Abnormal_Reaction_Later_Cx,ECM_Accidental_Falls,ECM_All_Transport_Types,ECM_Assault,ECM_Intentional_SelfHarm,ECM_Legal_War_Terrorism,ECM_Med_Device_Advrs_Incident,ECM_Natural_Envrnmntl_Factors,ECM_None,ECM_Other_Factors,ECM_Supplementary_Factors,ECM_Undetermined_Intent,ECM_W_Inanimate_Animate_Object,ECM_Medical_Misadventures,ECM_NonTrans_Drowning_Subm,ED_Visit,All_Other_Languages,English,Spanish,a_Sex_Female,a_Sex_Male,a_sex_Unknown,a_Age_10_19,a_Age_20_29,a_Age_30_39,a_Age_40_49,a_Age_50_59,a_Age_60_69,a_Age_70_79,a_Age_80_,a_Age_Under_1,a_Age_01_09,a_Age_Unknown,a_Asian_Pacific_Islander,a_Black,a_Native_American_Eskimo_Aleut,a_Other_Race,a_Unknown_Race,a_White,a_Invalid_Blank_Race,a_Hispanic or Latino,a_Non-Hispanic or Non-Latino,a_Unknown_Eth,a_Invalid_Blank_Eth,a_Acute_Care,a_Against_Medical_Advice,a_Died,a_Home_Health_Service,a_Hospice_Care,a_Prison_Jail,a_Psychiatric_Care,a_Rehab,a_Residential_Care,a_Routine,a_SN_IC_Care,a_Not_Defined_Elsewhere,a_Childrens_or_Cancer,a_Other_Disp,a_CAH,a_Disaster_Care_Site,a_Invalid_Blank_Disp,a_Medi_Cal,a_Medicare,a_Other_Payer,a_Private_Coverage,a_SelfPay,a_Unknown_Payer,a_DX_All_Pregnancies,a_DX_Blood_Disorders,a_DX_Cancer,a_DX_Circulatory_System,a_DX_Digestive_System,a_DX_Ear_Disorders,a_DX_Endocrine_Diseases,a_DX_Genitourinary_System,a_DX_Infections,a_DX_Injuries_Poisonings,a_DX_Mental_Disorders,a_DX_Musculoskeletal_System,a_DX_Nervous_System,a_DX_Respiratory_System,a_DX_Skin_Disorders,a_DX_Symptoms,a_DX_Birth_Defects,a_DX_Births,a_DX_Eye_Disorders,a_DX_Other_Reasons,a_DX_Perinatal_Disorders,a_ECM_Abnormal_Reaction_Later_Cx,a_ECM_Accidental_Falls,a_ECM_All_Transport_Types,a_ECM_Assault,a_ECM_Intentional_SelfHarm,a_ECM_Legal_War_Terrorism,a_ECM_Medical_Misadventures,a_ECM_Natural_Environmental_Fact,a_ECM_None,a_ECM_Other_Factors,a_ECM_Supplementary_Factors,a_ECM_W_Inanimate_Animate_Object,a_ECM_Med_Device_Adverse_Inciden,a_ECM_Undetermined_Intent,a_ECM_NonTrans_Drowning_Subm,Inpatient_from_ED,a_All_Other_Languages,a_English,a_Spanish
106190475,190475,LOS ANGELES,COMMUNITY HOSPITAL LONG BEACH,Non-profit Corporation (incl. Church-related),Basic,21,,,1720 TERMINO AVENUE,LONG BEACH,90804,150-199,District 33,District 70,BIXBY KNOLLS/LONG BEACH CENTRAL,Urban,General Acute Care Hospital,4976,4237,,602,753,2011,1620,1398,1256,775,405,328,65,,489,2124,41,1266,35,5258,,2854,6331,28,,270,,8,,23,2,8855,27,1,9,7,,2,9,,,,4820,1354,173,1887,979,,184,3,43,20,164,492,194,105,95,500,246,1946,702,748,175,120,,1003,410,2063,,23,557,407,145,8,12,1,28,6978,450,123,1,477,,3,9213,86,8636,491,908,1046,,28,307,266,218,290,319,241,285,,,,132,352,8,175,6,1281,,419,1527,8,,130,,44,122,,1,21,8,,1337,291,,,,,,,770,800,23,266,95,,11,7,20,174,185,5,71,63,174,131,701,39,37,177,35,118,,,3,3,,29,87,8,3,9,,,,1642,31,132,9,4,,,1954,39,1824,91
106190500,190500,LOS ANGELES,CEDARS-SINAI MARINA DEL REY HOSPITAL,Non-profit Corporation (incl. Church-related),Basic,18,,,4650 LINCOLN BOULEVARD,MARINA DEL REY,90292,100-149,District 26,District 62,BALDWIN HILLS/CULVER CITY SOUTH/FOX HILLS/LADERA HEIGHTS/MARINA DEL REY/VIEW PARK/WINDSOR HILLS,Urban,General Acute Care Hospital,15815,14244,8,1355,2007,6227,5411,4176,4079,3060,1795,1748,152,57,1389,8060,92,1846,238,18437,5,6196,23551,320,,1372,846,29,3,,457,27166,81,,2,68,7,34,2,,,,11533,5181,936,9324,3093,,520,6,80,62,833,1768,545,594,286,1803,573,7670,1892,1937,702,922,2,2396,1254,6221,1,140,2297,1533,465,27,18,5,98,21126,1985,561,3,1807,,2,30067,438,28595,1034,1621,1485,,18,179,201,265,394,543,644,862,,,,170,773,7,135,20,2001,,417,2660,29,,257,119,79,384,52,,16,62,5,1520,595,13,,,4,,,460,1813,30,710,93,,10,46,62,404,489,7,170,211,628,333,42,90,72,362,81,96,1,,1,1,,155,249,29,2,3,,1,2,2392,45,211,13,3,,1,3106,67,2900,139
106190517,190517,LOS ANGELES,PROVIDENCE TARZANA MEDICAL CENTER,Non-profit Corporation (incl. Church-related),Basic,15,,,18321 CLARK STREET,TARZANA,91356,200-299,District 27,District 45,ENCINO/TARZANA/WARNER CENTER/WOODLAND HILLS,Urban,General Acute Care Hospital,23188,18820,4,7058,4570,5653,5675,4223,4081,3816,2490,2936,1510,,890,1988,24,6097,275,32724,14,12737,29006,251,18,396,291,27,,32,207,40802,166,11,15,12,5,7,1,36,4,,22002,7180,325,10095,2408,2,939,11,134,77,793,1912,1298,391,579,2414,1177,8417,1095,2780,825,773,94,5755,1856,10692,,209,2855,1157,204,15,4,2,136,32484,2176,350,2,2412,1,5,42012,2707,35402,3903,3800,3508,1,176,222,332,439,732,1113,1382,2512,155,246,,223,237,3,568,58,6219,1,1062,6196,50,1,163,139,186,1412,151,,14,48,74,3735,1379,4,4,,,,,1155,4415,22,1557,160,,71,126,205,1407,1124,25,359,491,1045,553,61,152,185,825,192,413,7,11,12,8,37,284,420,29,2,1,,1,5,6069,72,353,34,36,2,1,7309,1003,5790,516
106190521,190521,LOS ANGELES,MEMORIAL HOSPITAL OF GARDENA,Investor - Individual,Basic,10,,,1145 W. REDONDO BEACH BLVD.,GARDENA,90247,150-199,District 35,District 66,GARDENA SOUTHEAST/HARBOR GATEWAY CENTRAL/LAWNDALE SOUTH/MONETA/REDONDO BEACH NORTH/TORRANCE NORTH,Urban,General Acute Care Hospital,19043,14502,,3223,3082,7234,5879,4279,4429,2790,1138,933,558,,971,16812,44,4565,499,10654,,11953,21082,510,,1270,1998,42,,562,76,29311,176,54,36,12,1,,,7,,,3620,22179,1069,2175,4502,,1201,12,89,133,784,1715,742,510,468,2025,1193,7787,2046,1905,934,1427,13,3790,1180,5591,,64,1711,1629,665,23,29,1,114,24714,1937,1161,7,1488,2,,33545,2,33300,243,2523,2356,,30,350,489,508,997,1133,699,673,,,,253,2546,4,513,48,1515,,1320,3508,51,,365,433,122,228,14,1,9,7,40,2728,929,,2,,1,,,2625,1889,27,247,89,2,152,73,102,757,633,13,381,334,651,347,79,86,230,560,137,329,,,5,10,,103,159,36,29,1,,,7,4260,42,208,12,21,1,,4879,,4820,59
106190522,190522,LOS ANGELES,GLENDALE MEMORIAL HOSPITAL AND HEALTH CENTER,Non-profit Corporation (incl. Church-related),Basic,15,,,1420 SOUTH CENTRAL AVENUE,GLENDALE,91204,300-499,District 25,District 43,ATWATER VILLAGE/GLENDALE CENTRAL/GLENDALE SOUTHWEST/GRIFFITH PARK,Urban,General Acute Care Hospital,18278,14781,,2739,2713,5462,5155,4027,4326,3650,2351,2133,503,,1835,1390,10,17505,132,12187,,14282,18621,156,,234,622,42,,63,21,31537,137,,,108,7,266,22,,,,19791,6328,734,4940,1266,,964,5,99,62,1079,1900,891,317,417,1807,957,6426,1312,2488,900,1245,34,3090,1215,7851,,35,1915,883,236,8,12,,87,25999,1826,312,,1746,,,33059,2510,26636,3913,2626,2877,,32,353,430,405,764,922,1013,1536,48,,,491,274,2,2267,15,2454,,1642,3845,16,,162,978,167,811,78,1,15,211,6,3052,3,19,,,,,,1888,2953,44,584,34,,61,52,132,1214,687,7,182,366,755,348,534,85,116,563,111,239,1,1,4,1,44,182,289,22,12,5,,2,3,4768,88,117,13,1,1,,5503,982,3839,682
106190524,190524,LOS ANGELES,MISSION COMMUNITY HOSPITAL - PANORAMA CAMPUS,Investor - Limited Liability Company,Basic,8,,,14850 ROSCOE BOULEVARD,PANORAMA CITY,91402,100-149,District 18,District 46,NORTHRIDGE SOUTH/RESEDA NORTH,Urban,General Acute Care Hospital,5076,4828,,460,923,1775,1584,1530,1555,1132,522,373,50,,725,1224,11,55,11,7878,,5691,4207,6,,6,999,18,,5,,8564,23,281,,7,,,,1,,,6033,1767,129,640,1334,1,93,2,26,18,261,667,210,127,123,510,266,1974,864,650,265,874,3,937,415,1619,,43,500,337,166,7,3,5,24,7359,544,539,2,375,,,9904,413,6426,3065,2794,4000,,49,835,915,880,1363,1193,775,784,,,,511,1181,13,24,34,5031,,2298,4461,35,,130,277,82,367,24,6,24,38,70,4148,1607,19,,,2,,,2962,2332,88,1324,84,4,2,54,59,446,503,6,237,303,668,293,2796,494,166,403,139,220,1,,2,2,,294,180,49,14,42,,1,12,5444,206,537,11,3,1,,6794,490,5346,958
106190525,190525,LOS ANGELES,MEMORIALCARE LONG BEACH MEDICAL CENTER,Non-profit Corporation (incl. Church-related),Basic,64,,Teaching,2801 ATLANTIC AVENUE,LONG BEACH,90806,300-499,District 33,District 70,BIXBY KNOLLS/LONG BEACH CENTRAL,Urban,General Acute Care Hospital,47496,38421,,20222,11161,13208,10421,7761,7137,5202,2803,2040,5962,,6137,17492,583,25429,943,35316,17,46756,38356,787,18,921,,71,,21,403,80535,273,2,3537,112,5,4,10,1,22,,56078,8346,821,16058,4614,,2566,56,565,201,1464,5113,2130,1037,1037,5217,2740,14542,1446,6147,1671,1444,381,11685,3330,23140,5,188,4918,2413,625,21,32,41,232,69913,3155,364,20,3985,1,9,85917,1040,71450,13427,7908,7226,,140,1244,1476,1729,2478,2971,2574,2518,,4,,1930,2919,81,2750,89,7364,1,4877,10155,101,1,435,,483,1630,138,7,23,277,11,9964,2124,5,30,,4,,3,4899,7009,169,2844,213,,217,311,579,2913,2197,59,754,760,1740,2052,144,399,566,1050,321,990,10,,40,32,,709,1018,446,98,23,4,1,7,11788,172,592,110,166,,,15134,706,12246,2182
106190529,190529,LOS ANGELES,METHODIST HOSPITAL OF SOUTHERN CALIFORNIA,Non-profit Corporation (incl. Church-related),Basic,32,,,300 WEST HUNTINGTON DRIVE,ARCADIA,91007,300-499,District 22,District 49,ARCADIA CENTRAL AND NORTHEAST/BRADBURY/MONROVIA/SIERRA MADRE,Urban,General Acute Care Hospital,21425,17697,3,4245,3945,5578,5012,4430,4511,3856,3259,3547,742,,5671,2450,29,16037,329,14609,,6036,32758,331,,1107,1165,94,,336,205,35631,358,1,68,9,8,12,34,96,1,,3664,9065,614,23437,2345,,860,2,100,88,1033,2096,800,658,425,2383,701,9382,1266,2595,737,1339,25,3782,1361,9492,,176,3455,1523,328,54,13,12,131,28963,1525,614,12,2317,1,1,39125,2065,33556,3504,5865,5301,,79,356,534,797,1383,1961,2294,3757,5,,,2301,510,3,3370,38,4944,,949,10179,38,,487,259,526,755,179,1,31,539,29,6224,2135,,1,,,,,981,6625,56,3380,124,,88,150,454,2247,1677,43,511,691,1386,1057,131,272,430,1022,261,721,1,,12,7,5,556,851,41,13,3,,3,6,8525,87,945,44,90,2,,11166,1336,8619,1211
106190534,190534,LOS ANGELES,OLYMPIA MEDICAL CENTER,Investor - Limited Liability Company,Basic,16,,,5900 WEST OLYMPIC BLVD,LOS ANGELES,90036,200-299,District 26,District 50,HANCOCK PARK/MID-CITY WEST/PARK LA BREA,Urban,General Acute Care Hospital,11796,9605,,1201,1713,4544,3898,2934,3286,2143,872,679,131,,788,9899,,6429,53,4232,,4743,16616,42,,790,593,27,,258,133,19331,241,,,,,,,28,,,12033,3172,526,2779,2891,,343,4,70,53,426,1188,492,202,266,1380,387,4847,1198,1715,549,614,2,2555,886,4224,,100,1178,1028,387,29,22,,59,15810,1229,319,2,1238,,,21401,186,20326,889,2122,2010,,15,176,251,325,590,845,766,1164,,,,313,1667,3,996,23,1129,1,660,3434,38,,41,253,159,438,40,,19,55,187,1572,1246,4,113,,5,,,1169,2654,32,171,106,,6,58,84,652,478,15,224,317,771,273,53,172,203,460,140,217,,,3,6,,120,191,50,14,1,2,,7,3476,103,151,15,,2,,4132,319,3495,318
106190547,190547,LOS ANGELES,MONTEREY PARK HOSPITAL,Investor - Individual,Basic,6,,,900 SOUTH ATLANTIC BOULEVARD,MONTEREY PARK,91754,100-149,District 22,District 49,MONTEBELLO NORTH/MONTEREY PARK/SOUTH SAN GABRIEL,Urban,General Acute Care Hospital,13864,9189,,4152,2942,4239,3099,2400,2075,1534,992,918,702,,1077,302,15,87,10,21562,,20870,2161,22,,315,485,7,2,8,63,22154,18,,,1,,,,,,,3340,2530,221,15374,1588,,774,3,56,54,371,1978,700,285,345,1485,1060,4595,597,1245,576,229,13,4155,902,3630,,22,1324,511,128,10,1,,52,18858,580,224,3,1340,,,23053,271,15155,7627,1386,1114,,36,175,199,275,422,436,391,537,6,23,,213,38,8,6,1,2234,,2147,351,2,,135,124,61,246,21,,5,16,2,1681,206,,,,3,,,1136,1125,14,198,27,,51,65,72,355,564,8,199,188,181,160,13,47,47,257,96,193,1,,,,3,110,77,9,1,1,,2,4,2169,16,104,5,2,,,2500,66,1153,1281
106190555,190555,LOS ANGELES,CEDARS SINAI MEDICAL CENTER,Non-profit Corporation (incl. Church-related),Basic,51,,Teaching,8700 BEVERLY BOULEVARD,LOS ANGELES,90048,500+,District 26,District 50,HOLLYWOOD HILLS/HOLLYWOOD WEST/MOUNT OLYMPUS/WEST HOLLYWOOD,Urban,General Acute Care Hospital,32617,29616,14,3034,2907,11278,11543,8571,8540,6891,4572,4142,669,100,3400,13513,59,5451,605,39200,19,11312,50229,706,,1327,1427,141,,,879,57810,158,,,338,12,141,6,7,1,,17480,13377,1480,23208,6702,,1209,27,448,314,2306,3822,788,790,720,3595,1192,12989,3533,5113,1763,1551,38,4142,2274,15633,,391,4678,2916,763,65,39,16,203,45526,3895,523,23,3204,,5,62247,2702,56767,2778,13703,13827,3,368,1549,2197,2523,3615,4726,4816,7233,184,314,8,1559,5089,25,1781,146,18932,1,3910,23430,192,1,284,482,842,6296,307,1,79,1107,99,14696,3213,124,1,,2,,,3614,16255,227,7036,401,,192,419,957,5160,3948,86,1224,1531,3650,3834,401,984,1134,1865,773,1181,29,14,43,51,57,2522,2206,642,163,31,5,5,34,19223,393,1842,210,253,2,2,27533,3101,22760,1672
106190568,190568,LOS ANGELES,NORTHRIDGE HOSPITAL MEDICAL CENTER,Non-profit Corporation (incl. Church-related),Basic,28,,,18300 ROSCOE BOULEVARD,NORTHRIDGE,91325,300-499,District 27,District 45,NORTHRIDGE SOUTH/RESEDA NORTH,Urban,General Acute Care Hospital,30557,25229,1,6766,5971,10187,8073,6492,6262,4963,3031,2784,1257,1,3221,4086,67,4244,558,43611,,27891,27111,785,,741,1936,80,147,,68,52036,155,2,2,510,102,,,8,,,32422,8430,989,9171,4775,,1400,11,128,111,1049,2981,1119,610,668,3271,1315,12024,2798,3574,1068,1437,53,6780,1998,13391,1,68,3855,2576,474,84,29,14,129,42937,1595,1249,11,2766,,,55787,1007,43578,11202,5501,5774,,491,759,865,1052,1477,1915,1719,2493,145,359,,811,668,15,994,128,8659,,3465,7668,132,10,465,338,372,1725,162,4,36,229,146,6102,1622,67,3,4,,,,3433,5530,152,1884,276,,101,93,188,2128,1298,15,557,491,1688,1623,964,241,392,833,141,456,12,5,8,12,29,240,1026,427,85,39,1,4,14,8735,45,455,88,82,34,,11275,570,9019,1686
106190570,190570,LOS ANGELES,NORWALK COMMUNITY HOSPITAL,Investor - Corporation,Basic,4,,,13222 BLOOMFIELD AVENUE,NORWALK,90650,50-99,District 32,District 57,NORWALK/STUDEBAKER,Urban,General Acute Care Hospital,2827,2735,,432,508,955,916,793,883,617,228,193,37,,313,599,4,3156,371,1114,5,3493,1751,313,5,488,416,8,,29,25,4209,346,,,,,,7,34,,,3208,939,80,958,377,,76,4,11,14,112,485,129,87,62,340,181,1226,562,336,118,367,,578,242,632,,18,293,187,60,,,,15,4221,343,128,1,296,,,5562,59,4734,769,687,817,,12,78,117,196,278,374,231,218,,,,107,245,3,667,56,426,,716,638,150,,133,106,28,49,12,6,6,2,19,615,524,4,,,,,,638,765,25,70,6,,2,10,14,167,207,2,87,144,391,86,35,36,79,103,60,76,1,,,4,,8,35,5,7,1,,,,1418,8,18,3,1,,,1504,29,1231,244
106190587,190587,LOS ANGELES,COLLEGE MEDICAL CENTER,Investor - Limited Liability Company,Basic,7,,,2776 PACIFIC AVENUE,LONG BEACH,90806,100-149,District 33,District 70,BIXBY KNOLLS/LONG BEACH CENTRAL,Urban,General Acute Care Hospital,4231,4505,1,232,522,1618,1488,1302,1560,1141,496,353,25,,634,2900,25,1045,83,4050,,2737,5868,132,,400,454,12,5,45,720,6371,317,4,,,,6,14,389,,,4696,2252,36,717,1036,,133,,27,20,239,472,99,133,82,362,117,1445,1817,512,447,331,,696,361,1444,,18,579,300,189,75,12,2,57,6142,304,727,18,314,,,8737,48,8192,497,2389,3549,,76,993,1050,954,1107,851,507,400,,,,407,1875,22,356,6,3272,,1624,4297,17,,160,311,90,177,34,9,306,48,180,3863,757,,1,1,1,,,3892,1771,29,175,70,1,33,52,10,302,319,3,227,164,401,232,3386,82,94,266,86,276,1,,,4,,118,160,29,34,63,3,2,9,4051,133,1312,21,,3,,5938,46,5581,311
106190630,190630,LOS ANGELES,POMONA VALLEY HOSPITAL MEDICAL CENTER,Non-profit Corporation (incl. Church-related),Basic,68,,,1798 NORTH GAREY AVENUE,POMONA,91767,300-499,District 20,District 52,CLAREMONT/LA VERNE/POMONA NORTHWEST/SAN DIMAS,Urban,General Acute Care Hospital,44289,36466,,10442,8584,13289,11174,9349,9526,6797,4363,4432,2799,,4710,7437,58,10534,8,58008,,46998,32473,1284,,903,841,153,,1059,479,76449,460,9,71,7,37,258,27,2,,,48035,11114,1191,16135,4277,3,2760,15,367,218,1929,4244,1950,1170,867,4787,2499,16028,2392,5659,1989,3176,147,8033,3078,19447,,276,5640,3603,979,123,48,5,204,61899,3038,1470,18,3441,1,10,80755,1258,68529,10968,5978,6666,,315,746,881,1170,1854,2362,2123,2731,199,263,,1159,1047,15,1315,4,9104,,5449,7048,147,,552,306,638,25,280,13,37,190,16,7610,1956,1013,5,,3,,,4307,6332,249,1629,127,,130,172,345,2876,1536,16,540,512,2129,1924,132,191,483,1034,212,322,23,,9,8,50,407,1083,589,138,27,3,4,22,9452,153,626,123,9,6,2,12644,436,10261,1947
106190631,190631,LOS ANGELES,PIH HEALTH HOSPITAL - WHITTIER,Non-profit Corporation (incl. Church-related),Basic,56,,,12401 WASHINGTON BLVD.,WHITTIER,90602,500+,District 32,District 57,LA HABRA HEIGHTS/WHITTIER,Urban,General Acute Care Hospital,36213,27311,2,7798,6854,9901,8898,7240,6962,5295,4357,4480,1741,,1453,1091,70,252,145,60515,,50651,12803,72,,2208,2084,83,,399,522,57458,308,,390,23,30,1,,20,,,30184,12527,1277,15983,3555,,1553,18,125,121,1273,3090,1484,710,709,3866,1058,12817,1659,4751,1052,1807,98,6691,2507,18137,,379,4687,2070,525,73,56,5,186,48528,2992,790,6,3228,,1,63526,231,54461,8834,6755,5934,,105,530,809,1205,1802,2295,2501,3409,33,,,506,213,20,71,19,11860,,8259,4426,4,,433,195,396,2741,359,2,23,126,39,6561,1808,3,3,,,,,2384,7844,98,2209,154,,147,173,353,2883,1922,22,615,544,2144,1122,92,285,483,818,247,770,8,4,21,9,27,935,721,70,21,6,,3,16,9712,117,1014,55,19,,,12689,115,10282,2292
106190636,190636,LOS ANGELES,EMANATE HEALTH QUEEN OF THE VALLEY HOSPITAL,Investor - Corporation,Basic,24,,,1115 SOUTH SUNSET AVENUE,WEST COVINA,91790,300-499,District 22,District 48,VALINDA/WEST COVINA,Urban,General Acute Care Hospital,37091,28579,,11102,7864,11500,8930,6789,6752,4974,2696,2335,2728,,4790,1951,145,1205,400,57179,,51577,13570,523,,1142,1423,29,31,,416,62287,284,,53,,5,,,,,,7794,8184,585,43110,5997,,2405,13,184,115,1030,3878,1976,906,756,4374,2064,11859,1888,4425,1284,1848,175,8579,2708,15203,,218,3633,1953,480,64,44,15,162,53097,2043,879,7,3067,1,7,65670,996,52172,12502,4595,4201,,203,533,691,917,1369,1628,1360,1703,206,186,,1234,289,27,134,23,7089,,5781,2987,28,,,1333,208,47,1110,,4,,55,5304,114,,621,,,,,3566,3932,49,1105,139,5,172,190,243,1276,1712,27,573,613,881,628,72,143,309,1040,215,615,11,2,9,6,59,350,338,42,19,3,,2,6,7521,48,404,59,4,,,8796,325,6150,2321
106190673,190673,LOS ANGELES,SAN DIMAS COMMUNITY HOSPITAL,Investor - Limited Liability Company,Basic,8,,,1350 WEST COVINA BOULEVARD,SAN DIMAS,91773,100-149,District 25,District 41,CLAREMONT/LA VERNE/POMONA NORTHWEST/SAN DIMAS,Urban,General Acute Care Hospital,8627,6746,,1592,2080,2792,2259,1852,1824,1140,873,761,200,,1072,1183,54,85,12,12967,,7063,8306,4,,336,527,12,1,604,76,13801,15,,,1,,,,,,,1334,2547,532,9936,1024,,358,3,33,26,306,1172,373,285,180,1013,352,4019,651,939,579,598,6,1722,633,2125,,16,1171,680,159,6,1,2,51,10936,1012,298,3,1036,,2,15373,92,14836,445,1288,895,,16,93,119,146,242,397,473,684,13,,,186,115,5,3,1,1873,,650,1532,1,,166,300,44,206,43,,12,31,7,1082,292,,,,,,,12,1544,25,539,63,,45,14,19,291,335,,77,177,465,159,24,94,100,214,36,120,,13,,,,73,200,5,2,,,,1,1721,39,133,4,5,,,2183,37,2047,99
106190680,190680,LOS ANGELES,PROVIDENCE LITTLE COMPANY OF MARY MC - SAN PEDRO,Non-profit Corporation (incl. Church-related),Basic,16,,,1300 WEST SEVENTH STREET,SAN PEDRO,90732,200-299,District 35,District 70,MIRALESTE/PALO VERDES ESTATES/PORTUGUESE BEND/RANCHO PALOS VERDES/ROLLING HILLS/SAN PEDRO WEST,Urban,General Acute Care Hospital,19940,15374,6,4059,3884,5886,5192,4618,4475,3155,1761,1596,694,,681,3350,55,20380,425,10412,17,19442,15305,555,18,805,301,22,,124,433,33439,128,4,20,17,5,4,5,1,12,,19185,5464,1249,6754,2668,,877,8,78,46,656,2036,917,425,411,1947,833,7698,1298,2910,1006,368,25,4445,1959,7377,,265,2332,1013,480,33,28,9,131,26604,1923,270,3,2227,,2,35320,302,30490,4528,1877,1675,,40,222,249,413,620,660,564,778,6,,,125,263,,1438,24,1701,1,1320,2169,62,1,177,125,85,303,80,20,44,29,3,2038,647,1,,,,,,1039,1788,58,550,117,,44,74,52,516,576,8,165,217,665,310,189,68,108,282,135,133,2,4,1,1,2,87,238,14,6,1,,,4,2961,24,189,16,11,1,,3552,106,2965,481
106190687,190687,LOS ANGELES,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL,University of California,Basic,21,,,1250 16TH STREET,SANTA MONICA,90404,200-299,District 26,District 50,SANTA MONICA CENTRAL/SAWTELLE/WEST LOS ANGELES,Urban,General Acute Care Hospital,20870,19313,1,3872,3366,6903,6451,5251,5001,3978,2377,2279,706,,2101,5005,179,8711,397,23766,25,10289,29441,438,16,759,470,36,,188,290,37963,140,,12,305,2,4,15,,,,15409,5938,968,15312,2557,,659,8,239,88,921,1709,915,529,445,2209,660,10176,1566,2942,964,931,57,3418,1800,9948,,166,3282,1672,562,37,44,96,126,28828,2227,543,6,2574,19,2,40184,937,36813,2434,3972,3850,,197,359,558,624,910,1279,1330,2193,137,235,,570,848,28,1197,50,5129,,1379,6400,43,,248,158,199,1951,251,,43,125,4,3588,1241,11,3,,,,,1208,4298,26,2134,156,,33,215,349,1197,1041,14,383,393,1472,802,146,281,236,690,205,279,13,2,6,18,47,605,521,72,19,2,,2,16,5547,174,741,51,64,5,3,7822,392,6911,519
106190696,190696,LOS ANGELES,PACIFICA HOSPITAL OF THE VALLEY,Investor - Corporation,Basic,7,,,9449 SAN FERNANDO ROAD,SUN VALLEY,91352,200-299,District 18,District 39,PACOIMA EAST/SUN VALLEY WEST,Urban,General Acute Care Hospital,4759,4923,,919,1267,1987,1610,1423,1288,669,250,159,110,,113,748,8,7674,3,1136,,7107,2567,8,,36,413,14,,,1,9045,1,,172,,,,,,,,6771,768,239,752,1152,,131,1,16,12,127,556,276,62,134,468,338,2372,876,772,100,100,2,968,429,1942,,1,613,340,204,4,7,,33,7496,328,19,2,635,,,9682,45,7266,2371,1135,1527,,44,375,425,452,552,448,177,189,,,,56,450,,1505,,651,,1471,1191,,,8,348,32,134,,2,22,,118,1934,13,,51,,,,,1919,573,9,116,45,,30,15,28,145,312,8,118,145,68,155,937,62,71,227,77,260,,,4,,,21,70,25,25,7,,,14,2395,13,75,15,1,1,,2662,11,2076,575
106190708,190708,LOS ANGELES,SHERMAN OAKS HOSPITAL,Non-profit Corporation (incl. Church-related),Basic,12,,,4929 VAN NUYS BOULEVARD,SHERMAN OAKS,91403,150-199,District 18,District 46,SHERMAN OAKS/STUDIO CITY/VALLEY VILLAGE,Urban,General Acute Care Hospital,10966,10485,,1353,1597,4146,4003,3128,2945,2013,1051,1071,144,,437,2576,22,6687,465,11264,,4791,16577,83,,531,793,25,15,419,336,19150,109,,,,,,,73,,,10510,3598,306,4059,2978,,375,2,49,41,423,976,437,296,235,1127,517,5153,1861,1453,544,767,2,1918,855,4420,,9,1392,1095,281,23,4,2,70,14957,970,1430,11,1203,,4,21451,302,20068,1081,2382,2367,,16,176,231,325,684,927,988,1402,,,,126,395,,1246,122,2860,,732,4000,17,,221,243,167,364,50,11,62,133,146,1938,1404,10,,,,,,1296,2972,6,417,58,,8,25,75,760,525,30,203,314,929,426,352,220,198,440,138,96,1,,2,7,,190,333,44,6,1,,,3,3274,322,530,24,15,7,,4749,142,4429,178
