FAC_NO,FAC_NAME,YEAR_QTR,BEG_DATE,END_DATE,OP_STATUS,COUNTY_NAME,HSA,HFPA,TYPE_CNTRL,TYPE_HOSP,TEACH_RURL,PHONE,ADDRESS,CITY,ZIP_CODE,CEO,LIC_BEDS,AVL_BEDS,STF_BEDS,DIS_MCAR,DIS_MCAR_MC,DIS_MCAL,DIS_MCAL_MC,DIS_CNTY,DIS_CNTY_MC,DIS_THRD,DIS_THRD_MC,DIS_INDGNT,DIS_OTH,DIS_TOT,DIS_LTC,DAY_MCAR,DAY_MCAR_MC,DAY_MCAL,DAY_MCAL_MC,DAY_CNTY,DAY_CNTY_MC,DAY_THRD,DAY_THRD_MC,DAY_INDGNT,DAY_OTH,DAY_TOT,DAY_LTC,VIS_MCAR,VIS_MCAR_MC,VIS_MCAL,VIS_MCAL_MC,VIS_CNTY,VIS_CNTY_MC,VIS_THRD,VIS_THRD_MC,VIS_INDGNT,VIS_OTH,VIS_TOT,GRIP_MCAR,GRIP_MCAR_MC,GRIP_MCAL,GRIP_MCAL_MC,GRIP_CNTY,GRIP_CNTY_MC,GRIP_THRD,GRIP_THRD_MC,GRIP_INDGNT,GRIP_OTH,GRIP_TOT,GROP_MCAR,GROP_MCAR_MC,GROP_MCAL,GROP_MCAL_MC,GROP_CNTY,GROP_CNTY_MC,GROP_THRD,GROP_THRD_MC,GROP_INDGNT,GROP_OTH,GROP_TOT,BAD_DEBT,CADJ_MCAR,CADJ_MCAR_MC,CADJ_MCAL,CADJ_MCAL_MC,DISP_855,CADJ_CNTY,CADJ_CNTY_MC,CADJ_THRD,CADJ_THRD_MC,CHAR_HB,CHAR_OTH,SUB_INDGNT,TCH_ALLOW,TCH_SUPP,DED_OTH,DED_TOT,CAP_MCAR,CAP_MCAL,CAP_CNTY,CAP_THRD,CAP_TOT,NET_MCAR,NET_MCAR_MC,NET_MCAL,NET_MCAL_MC,NET_CNTY,NET_CNTY_MC,NET_THRD,NET_THRD_MC,NET_INDGNT,NET_OTH,NET_TOT,OTH_OP_REV,TOT_OP_EXP,PHY_COMP,NONOP_REV,DIS_PIPS,DAY_PIPS,EXP_PIPS,EXP_POPS,CAP_EXP,FIX_ASSETS,DISP_TRNFR,DIS_TOT_CC,PAT_DAY_TOT_CC,TOT_OUT_VIS_CC,GROS_INPAT_REV_CC,GROS_OUTPAT_REV_CC,CONTR_ADJ_CC,OTHR_DEDUCT_CC,CAP_PREM_REV_CC,NET_PAT_REV_CC,QA_FEES,QA_SUPPL_PAY,MNGD_CARE_QA_PAY
106121031,JEROLD PHELPS COMMUNITY HOSPITAL,20201,04/01/2019,03/31/2020,OPEN,Humboldt,01 - Northern California,109,District,Comparable,Rural,707-923-3921,733 CEDAR STREET,GARBERVILLE,95542,MATT REES,17,17,17,60,1,4,28,0,0,1,0,1,2,97,13,912,3,121,3145,0,0,3,0,66,7,4257,714,5645,248,263,3543,0,0,2932,139,246,987,14003,1264159,12853,159726,1714971,0,0,18942,0,49294,28902,3248847,4110426,205091,563175,4046487,0,0,1900866,125467,232660,1191014,12375186,0,1734281,66226,621696,3715662,0,0,0,328798,30111,0,597813,0,0,0,651521,7746108,0,0,0,0,0,3634676,151717,101205,2038633,0,0,1588621,95356,56391,211326,7877925,109648,13498723,0,4057068,0,0,0,0,0,3774697,12150000,0,0,0,0,0,0,0,0,0,0,0,0
106380842,JEWISH HOME,20201,04/01/2019,03/31/2020,OPEN,San Francisco,04 - West Bay,423,Non Profit Corp.,Hospital-LTC Emphasis,,415-334-2500,302 SILVER AVENUE,SAN FRANCISCO,94112-1596,DANIEL RUTH,391,391,357,939,437,58,0,0,0,0,0,3,21,1458,1282,20714,15168,90373,0,0,0,0,0,94,2651,129000,127009,0,0,0,0,0,0,0,0,0,0,0,38186248,4316824,51825707,0,0,0,0,0,10523,1618773,95958075,0,0,0,0,0,0,0,0,0,0,0,783027,12843286,3018840,7773674,0,0,0,0,0,0,0,145231,0,0,0,0,24564058,0,0,0,0,0,25342962,1297984,44052033,0,0,0,0,0,10523,690515,71394017,463938,76121089,0,4623587,0,0,0,0,74520215,194702658,0,0,0,0,0,0,0,0,0,0,0,0,0
106220733,JOHN C. FREMONT HEALTHCARE DISTRICT,20201,04/01/2019,03/31/2020,OPEN,Mariposa,09 - Central,603,District,Comparable,Rural,209-966-3631,5189 HOSPITAL RD.,MARIPOSA,95338,MATTHEW MATTHIESSEN,34,33,33,272,0,79,0,0,0,56,0,0,11,418,0,1430,0,8663,0,0,0,212,0,0,41,10346,0,22400,0,10706,0,0,0,11271,0,0,865,45242,6065954,0,4451453,0,0,0,2344588,0,0,186922,13048917,15557323,0,822712,0,0,0,15562092,0,0,1514722,33456849,1825757,11159898,0,-2148609,0,0,0,0,11369876,0,0,119888,0,0,0,610396,22937206,0,0,0,0,0,10463379,0,6860096,0,0,0,6536804,0,0,-291719,23568560,2544351,27079709,3245965,2576076,0,0,0,0,1306786,3815984,0,0,0,0,0,0,0,0,0,0,0,0,0
106331216,JOHN F. KENNEDY MEMORIAL HOSPITAL,20201,04/01/2019,03/31/2020,OPEN,Riverside,12 - Inland Counties,1103,Investor - Corp.,Comparable,,760-347-6191,47111 MONROE STREET,INDIO,92201,GARY HONTS,145,145,68,974,1119,991,2750,6,0,50,829,51,98,6868,0,3785,3613,2707,6732,9,0,187,1926,122,250,19331,0,3639,4740,5858,30506,287,0,854,10438,110,3440,59872,127519154,136248425,81606505,214132275,320536,0,7618990,79205003,3991187,8742832,659384907,59053647,73103573,37248321,209872905,3109874,0,6813153,101823872,1037649,22162738,514225732,7023768,169228683,188414010,105146228,377138442,-1566498,2845753,0,11106098,145698821,0,5028836,0,0,0,25887848,1035951989,0,0,0,0,0,17344118,20937988,15275096,46866738,584657,0,2671983,32329691,0,1648379,137658650,588887,137778030,0,53207,0,0,0,0,2207259,23046671,0,0,0,0,0,0,0,0,0,0,4981600,5906847,22324218
106074039,JOHN MUIR BEHAVIORAL HEALTH CENTER,20201,04/01/2019,03/31/2020,OPEN,Contra Costa,05 - East Bay,411,Non Profit Corp.,Comparable,,925-939-3000,2740 GRANT STREET,CONCORD,94520,CALVIN KNIGHT,73,51,51,213,38,833,17,0,0,359,1243,0,5,2708,0,1733,305,4594,92,0,0,2771,6609,0,21,16125,0,1279,537,0,0,0,0,5,16226,0,44,18091,7161268,1403218,16878417,221446,0,0,10402932,23982687,0,144610,60194578,1677306,649569,0,0,0,0,6308,17961883,0,85641,20380707,977563,6021993,1214694,8976796,125796,0,0,0,6171767,21062498,0,43879,0,0,0,60876,44655862,0,0,0,0,0,2816581,838093,7901621,95650,0,0,4237473,20882072,0,-852067,35919423,290479,40656088,0,0,0,0,0,0,7230752,15151239,0,0,0,0,0,0,0,0,0,0,0,0,0
106071018,JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS,20201,04/01/2019,03/31/2020,OPEN,Contra Costa,05 - East Bay,411,Non Profit Corp.,Comparable,,925-682-8200,2540 EAST STREET,CONCORD,94520,CALVIN KNIGHT,244,215,161,4895,1916,440,1895,0,0,40,2229,0,128,11543,0,23763,9237,2797,9353,0,0,213,8674,0,401,54438,0,28242,15766,4065,26174,0,0,1750,37539,0,4891,118427,903762952,400586267,94719548,317599957,0,0,8521069,324014106,0,9773284,2058977183,337210920,145669278,34174374,189908514,0,0,8299273,312496201,0,26004775,1053763335,22182276,1086871070,483582841,95302736,487183706,0,0,0,14683658,400688848,0,13097142,0,0,0,12566686,2616158963,0,0,0,0,0,154102802,62672704,33591186,20324765,0,0,2136684,235821458,0,-12068044,496581555,3667163,499051079,0,3239745,0,0,0,0,11705358,233556421,0,0,0,0,0,0,0,0,0,0,0,0,0
106070988,JOHN MUIR MEDICAL CENTER - WALNUT CREEK,20201,04/01/2019,03/31/2020,OPEN,Contra Costa,05 - East Bay,411,Non Profit Corp.,Comparable,,925-939-3000,1601 YGNACIO VALLEY ROAD,WALNUT CREEK,94598,CAL KNIGHT,554,399,286,7162,2354,568,2213,0,0,300,6727,35,145,19504,0,39517,12206,4532,13372,0,0,1348,31233,119,403,102730,0,108799,40414,4964,18467,0,0,7328,125027,528,2280,307807,1222660340,402593202,157061440,419766740,0,0,52932580,983029898,4486973,18234979,3260766152,434351827,168672616,19015867,128909146,0,0,11458361,509182761,4746029,20401359,1296737966,10179312,1456237470,512330608,133768699,494385763,0,0,0,38828199,898795180,0,9953427,0,0,0,19020315,3573498973,0,0,0,0,0,200774697,58935210,42308608,53569697,0,0,25562742,593417479,0,9436712,984005145,15384963,901565819,0,4899243,0,0,0,0,17052424,494922689,0,0,0,0,0,0,0,0,0,0,0,0,0
106196404,JOYCE EISENBERG KEEFER MEDICAL CENTER,20201,04/01/2019,03/31/2020,OPEN,Los Angeles,11 - Los Angeles,905,Non Profit Corp.,Hospital-LTC Emphasis,,818-774-3000,7150 TAMPA AVENUE,RESEDA,91335,ILANA SPRINGER,249,249,241,37,71,101,142,0,0,0,0,0,44,395,0,3929,2277,14752,57815,0,0,0,0,0,10053,88826,0,0,0,0,0,0,0,0,0,0,0,0,4466505,2770977,8170504,25918316,0,0,0,0,0,5040842,46367144,0,0,0,0,0,0,0,0,0,0,0,158913,2189348,752361,1341621,4242362,0,0,0,0,0,0,0,0,0,0,58622,8743227,0,0,0,0,0,2277157,2018616,6828884,21675953,0,0,0,0,0,4823307,37623917,475865,33694256,0,15033,0,0,0,0,448808,51889199,0,0,0,0,0,0,0,0,0,0,0,0,0
106074097,KAISER FOUNDATION HOSPITAL - ANTIOCH,20201,04/01/2019,03/31/2020,OPEN,Contra Costa,05 - East Bay,411,Non Profit Corp.,Kaiser Foundation Health,,510-987-4960,4501 SAND CREEK ROAD,ANTIOCH,94531,THOMAS HANENBURG,150,147,66,417,2462,97,643,0,0,36,3190,0,76,6921,0,1618,8710,435,1832,0,0,104,7749,0,192,20640,0,2196,35659,1540,16594,0,1,2970,76592,0,15730,151282,8098403,48162961,2368570,8535120,0,0,2241453,40251938,0,691364,110349809,5119007,84534567,2044339,17401178,0,0,7788317,112592932,0,4763270,234243610,1473987,10480147,131340588,2402620,22148481,0,0,0,7134566,94170527,0,1634001,0,0,0,4725736,275510653,26223924,0,0,0,26223924,2197390,27137871,1762009,3638515,0,0,2635716,57856059,0,79130,95306690,5046908,374657847,0,0,142,954,6073586,0,5535167,151142941,0,0,0,0,0,0,0,0,0,0,0,0,0
106196035,KAISER FOUNDATION HOSPITAL - BALDWIN PARK,20201,04/01/2019,03/31/2020,OPEN,Los Angeles,11 - Los Angeles,915,Non Profit Corp.,Kaiser Foundation Health,,626-405-5000,1011 BALDWIN PARK BLVD.,BALDWIN PARK,91706,JULIE MILLER-PHIPPS,257,257,111,197,3705,147,756,0,1,13,5245,0,84,10148,0,713,14809,406,2154,0,4,32,16058,0,370,34546,0,2481,110428,3137,36787,0,4,996,245217,0,8165,407215,6080287,72685354,2686859,7462025,0,0,2514891,59257144,0,463585,151150145,3284174,109706113,3955673,22310117,0,4596,8298654,167259539,0,3769030,318587896,1673260,7556935,179846254,3879619,25534922,0,0,4596,7493936,134512663,0,2816638,0,0,0,1487841,364806664,32772583,0,0,0,32772583,1629144,34801454,2679414,4079260,0,0,2986791,91425096,0,102801,137703960,18410336,539631302,0,0,217,2251,8629425,0,26045540,199450721,0,0,0,0,0,0,0,0,0,0,0,0,0
106196403,KAISER FOUNDATION HOSPITAL - DOWNEY,20201,04/01/2019,03/31/2020,OPEN,Los Angeles,11 - Los Angeles,921,Non Profit Corp.,Kaiser Foundation Health,,626-405-5000,9333 IMPERIAL HIGHWAY,DOWNEY,90242,JULIE MILLER-PHIPPS,352,352,183,349,4980,169,1405,0,0,36,8330,0,150,15419,0,1596,20131,655,4872,0,0,162,30706,0,710,58832,0,2160,53993,3161,29729,0,2,1077,135052,0,4928,230102,9467250,109932638,6025030,17089798,0,0,3394004,129722194,0,1698255,277329169,4558163,94375213,5444178,31999722,0,1413,7216321,189629364,0,3587162,336811536,1510900,11138163,202767760,4560109,41185852,0,0,1413,6544981,187130834,0,3093711,0,0,0,3050913,460984636,35287867,0,0,0,35287867,2528241,36535030,6650443,7581291,0,0,3751653,131275556,0,121722,188443936,23006777,688753006,0,0,214,1612,9991534,0,144627659,655108446,0,0,0,0,0,0,0,0,0,0,0,0,0
106361223,KAISER FOUNDATION HOSPITAL - FONTANA,20201,04/01/2019,03/31/2020,OPEN,San Bernardino,12 - Inland Counties,1209,Non Profit Corp.,Kaiser Foundation Health,Teaching,626-405-5000,9961 SIERRA AVENUE,FONTANA,92335,JULIE MILLER-PHIPPS,626,626,352,511,9450,307,3292,0,0,123,15623,0,394,29700,0,2811,44453,1214,10557,0,0,581,54876,0,1980,116472,0,3586,73808,6257,46214,0,3,2674,164139,2,11006,307689,25381452,211713028,19856494,34726606,0,0,9527967,232591272,0,4102830,537899649,7204254,157597777,8910101,56280455,0,4024,16318362,295597476,7072,6387135,548306656,3452856,25665203,365931684,14817809,76608713,0,0,4024,15651261,306272652,0,4798614,0,0,0,9892254,823095070,59604364,0,0,0,59604364,6304407,61683710,12895821,12828697,0,0,9557503,219313296,0,132165,322715599,50488351,1219180147,0,0,1056,7049,30520943,0,49324058,986982005,0,0,0,0,0,0,0,0,0,0,0,0,0
106014132,KAISER FOUNDATION HOSPITAL - FREMONT,20201,04/01/2019,03/31/2020,OPEN,Alameda,05 - East Bay,421,Non Profit Corp.,Kaiser Foundation Health,,510-987-4960,39400 PASEO PADRE PARKWAY,FREMONT,94538,THOMAS HANENBURG,100,100,53,172,2216,23,148,0,0,19,1269,0,41,3888,0,603,9249,85,392,0,0,36,4017,0,130,14512,0,1252,62482,658,10837,0,3,2148,129464,0,38425,245269,1662387,44890163,894177,1952427,0,0,1137193,24327142,0,353617,75217106,1194274,45003405,1193717,7685864,0,14043,4260792,84298133,0,1660164,145310392,737896,2159921,88275761,1376323,7839794,0,0,9689,4025244,60264703,0,1158467,0,0,0,2387902,168235700,16516559,0,0,0,16516559,479004,17322705,612437,1755228,0,0,1176319,47432201,0,30463,68808357,2614016,256646010,0,0,54,400,3172868,0,21140362,110956076,0,0,0,0,0,0,0,0,0,0,0,0,0
106104062,KAISER FOUNDATION HOSPITAL - FRESNO,20201,04/01/2019,03/31/2020,OPEN,Fresno,09 - Central,605,Non Profit Corp.,Kaiser Foundation Health,,510-987-4960,7300 NORTH FRESNO STREET,FRESNO,93720,THOMAS HANENBURG,169,169,95,290,4087,90,73,0,0,44,3862,0,75,8521,0,1202,16581,343,247,0,0,107,10970,0,270,29720,0,1804,92351,1682,2392,1,1,6614,131147,0,40567,276559,5937445,83099304,2248393,357413,0,0,1688273,46317182,0,1066853,140714863,1648988,74206489,2718945,1380207,0,0,7015853,102235852,0,2009300,191215634,1225926,5848830,155195002,3718950,849779,0,0,0,6534105,84241540,0,2187555,0,0,0,2414185,262215872,35234406,0,0,0,35234406,1532897,36106229,1128935,831509,0,0,1991291,63254292,0,103878,104949031,11580997,378181692,0,0,271,1735,12452235,0,8894602,56387288,0,0,0,0,0,0,0,0,0,0,0,0,0
106190429,KAISER FOUNDATION HOSPITAL - LOS ANGELES,20201,04/01/2019,03/31/2020,OPEN,Los Angeles,11 - Los Angeles,925,Non Profit Corp.,Kaiser Foundation Health,Teaching,626-405-5000,4867 SUNSET BOULEVARD,LOS ANGELES,90027,JULIE MILLER-PHIPPS,528,528,385,417,9715,166,1778,0,0,92,14288,0,284,26740,0,2645,53732,1004,7143,0,0,402,61876,0,1457,128259,0,4385,45651,3127,19078,0,0,878,67257,0,7133,147509,18933228,244418250,12674337,24021603,0,0,8006507,253543780,0,2084753,563682458,5219368,112608534,5001911,28280112,0,0,8409725,186227797,0,3497027,349244474,1437853,18902245,356206744,10279981,43127001,0,0,0,11642730,224526308,0,2986034,0,0,0,6806356,675915252,38018212,0,0,0,38018212,4599300,39759805,6884423,9028885,0,0,4074891,210484512,0,198076,275029892,17679035,1005444746,0,0,185,1439,5142155,0,10901458,505414962,0,0,0,0,0,0,0,0,0,0,0,0,0
106394009,KAISER FOUNDATION HOSPITAL - MANTECA,20201,04/01/2019,03/31/2020,OPEN,San Joaquin,06 - North San Joaquin,507,Non Profit Corp.,Kaiser Foundation Health,,510-987-4960,1777 WEST YOSEMITE AVENUE,MANTECA,95337,THOMAS HANENBURG,213,213,125,404,4138,115,517,0,0,49,7199,0,148,12570,0,1641,16647,334,1636,0,0,138,21324,0,490,42210,0,1670,43991,1950,12879,0,3,4732,122301,0,25787,213313,7339952,87982723,2594333,7277658,0,0,1987558,91462077,0,1169870,199814171,3892192,80387367,2571951,15013289,0,0,6927308,180906299,0,5138644,294837050,2684913,7675190,165043940,2122995,20235300,0,0,0,6655535,169272844,0,3421339,0,0,0,6789079,383901135,32767103,0,0,0,32767103,1755861,34610972,2810649,1800641,0,0,1956093,100509654,0,73319,143517189,3952812,565350480,0,0,268,1711,5365475,0,10828692,233007091,0,0,0,0,0,0,0,0,0,0,0,0,0
106334048,KAISER FOUNDATION HOSPITAL - MORENO VALLEY,20201,04/01/2019,03/31/2020,OPEN,Riverside,12 - Inland Counties,1109,Non Profit Corp.,Kaiser Foundation Health,,626-405-5000,27300 IRIS AVENUE,MORENO VALLEY,92555,JULIE MILLER-PHIPPS,94,94,38,123,1570,29,425,0,1,14,1898,0,32,4092,0,587,6271,35,978,0,1,40,4637,0,93,12642,0,1018,13190,1718,16163,0,2,697,29539,0,2440,64767,3077259,26235396,272435,3912998,0,13009,506964,17412828,0,75662,51506551,1570277,33224444,2037603,15633825,0,2408,2775630,49581367,0,1271529,106097083,582598,3798573,59021943,1172773,16794153,0,0,15417,2032731,41699637,0,903418,0,0,0,353979,126375222,6656139,0,0,0,6656139,832463,7096596,1067603,2611376,0,0,1159490,25083331,0,33692,37884551,730731,153965955,0,0,0,0,0,0,26574220,137035800,0,0,0,0,0,0,0,0,0,0,0,0,0
106014326,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,20201,04/01/2019,03/31/2020,OPEN,Alameda,05 - East Bay,417,Non Profit Corp.,Kaiser Foundation Health,Teaching,510-987-4960,275 W. MACARTHUR BLVD.,OAKLAND,94611,THOMAS HANENBURG,365,365,251,1791,6971,264,1717,0,0,172,9562,0,384,20861,0,8077,30251,1415,5660,0,0,718,34907,0,1297,82325,0,7798,90617,5144,39889,0,30,6438,174482,0,52861,377259,35451089,148187404,12704721,23596970,0,0,10686789,171032741,0,3402159,405061873,11340390,106288997,7074616,35292325,0,45193,11461711,214976276,0,11815133,398294641,3731990,37338859,252976672,11365025,52400134,0,0,44285,14006119,235055835,0,6167952,0,0,0,13225124,626311995,68784820,0,0,0,68784820,8370229,70618286,8099778,5841244,0,0,7353799,145282616,0,263387,245829339,14643229,1123747767,0,0,216,1788,15284577,0,9098862,940695474,0,0,0,0,0,0,0,0,0,0,0,0,0
106304409,KAISER FOUNDATION HOSPITAL - ORANGE CO - ANAHEIM,20201,04/01/2019,03/31/2020,OPEN,Orange,13 - Orange,1011,Non Profit Corp.,Kaiser Foundation Health,Teaching,626-405-5000,3440 E LA PALMA AVE,ANAHEIM,92806,JULIE MILLER-PHIPPS,477,477,258,156,7853,108,1646,0,0,91,13289,0,154,23297,0,793,33815,539,5914,0,0,374,43937,0,665,86037,0,962,68819,1431,24348,0,0,1463,143588,0,4885,245496,6941861,147246787,1813602,24545098,0,0,6637653,177920656,0,1521793,366627450,2320809,155631948,1846826,31340602,0,0,9890570,262036140,0,2591096,465657991,1278614,7398059,300443242,918933,45270703,0,0,0,12734248,259778428,0,3471784,0,0,0,2618741,633912752,59631324,0,0,0,59631324,1705057,61745553,2499958,10228295,0,0,3015919,178723972,0,85259,258004013,26328763,887694921,0,0,562,3892,12499010,0,15885411,812305247,0,0,0,0,0,0,0,0,0,0,0,0,0
106190432,KAISER FOUNDATION HOSPITAL - PANORAMA CITY,20201,04/01/2019,03/31/2020,OPEN,Los Angeles,11 - Los Angeles,905,Non Profit Corp.,Kaiser Foundation Health,,626-405-5000,13652 CANTARA STREET,PANORAMA CITY,91402,JULIE MILLER-PHIPPS,218,218,88,137,2959,31,606,0,0,30,4379,0,49,8191,0,779,10358,163,2164,0,0,71,13847,0,292,27674,0,1725,47134,3540,22172,0,0,1069,95029,0,3717,174386,3617561,53697732,1195711,9192691,0,0,2347262,58688376,0,805049,129544382,3891055,93432409,3041935,22764363,0,0,5339402,133674579,0,2222752,264366495,752311,5921825,145356512,1810839,27835650,0,0,0,5442384,119127580,0,1791328,0,0,0,3103960,311142389,31754556,0,0,0,31754556,1268487,32755831,2231009,4042804,0,0,2047091,72117658,0,60164,114523044,18262178,423259257,0,0,204,1531,10734628,0,6664843,252718998,0,0,0,0,0,0,0,0,0,0,0,0,0
106414139,KAISER FOUNDATION HOSPITAL - REDWOOD CITY,20201,04/01/2019,03/31/2020,OPEN,San Mateo,04 - West Bay,428,Non Profit Corp.,Kaiser Foundation Health,,510-987-4960,1100 VETERANS BLVD.,REDWOOD CITY,94063,THOMAS HANENBURG,153,153,78,263,2946,36,305,0,0,39,4562,0,115,8266,0,1290,10889,213,963,0,0,140,12079,0,346,25920,0,518,15566,351,4080,0,0,1452,30729,0,5675,58371,4746991,57979101,2427617,5464247,0,0,2534711,69273734,0,2267858,144694259,1865021,38755293,454571,5953822,0,0,2728061,59527407,0,2182382,111466557,746477,5179450,94179826,1848507,9752970,0,0,0,3416919,69345533,0,1758397,0,0,0,7207298,193435377,25253826,0,0,0,25253826,1235802,26102884,1019867,1457115,0,0,1527786,56570932,0,64879,87979265,2610723,367809999,0,0,82,758,3476110,0,8425100,340503637,0,0,0,0,0,0,0,0,0,0,0,0,0
106334025,KAISER FOUNDATION HOSPITAL - RIVERSIDE,20201,04/01/2019,03/31/2020,OPEN,Riverside,12 - Inland Counties,1111,Non Profit Corp.,Kaiser Foundation Health,,626-405-5000,10800 MAGNOLIA AVENUE,RIVERSIDE,92505,JULIE MILLER-PHIPPS,226,226,121,178,3050,50,1014,0,0,29,5455,1,73,9850,0,1138,15507,391,3711,0,0,106,18036,9,234,39132,0,1826,73265,1768,29068,0,0,1061,178636,1,6470,292095,6899343,63760257,3979202,12651176,0,0,3549948,58006763,0,158644,149005333,2229875,87037681,2108868,20940386,0,0,6367220,146640239,0,1225438,266549707,836039,7191476,149814566,4138661,27707406,0,0,0,6704675,127651793,0,1737982,0,0,0,509029,326291627,35820132,0,0,0,35820132,1814898,36690666,1811175,5583865,0,0,2873482,76268153,0,41306,125083545,29768442,552394673,0,0,1186,5625,18526042,0,66035147,252141432,0,0,0,0,0,0,0,0,0,0,0,0,0
106314024,KAISER FOUNDATION HOSPITAL - ROSEVILLE,20201,04/01/2019,03/31/2020,OPEN,Placer,02 - Golden Empire,309,Non Profit Corp.,Kaiser Foundation Health,,510-987-4960,1600 EUREKA ROAD,ROSEVILLE,95661,THOMAS HANENBURG,340,340,246,754,8063,235,1992,0,2,65,11207,0,256,22574,0,3082,29466,730,5799,0,7,252,39710,0,784,79830,0,1857,54756,5002,24543,0,2,2916,97298,0,13697,200071,12336096,151500365,21799504,23768692,0,8021,5152654,168442853,0,2782706,385790891,4637370,145431289,5804761,33764819,0,0,8138620,190743183,0,5757121,394277163,2121066,12702091,292765584,19070293,45810604,0,0,8021,10320222,194772980,0,5263351,0,0,0,9420881,592255093,81501775,0,0,0,81501775,3264466,83354781,7733849,11231155,0,0,2523672,161074136,0,132677,269314736,25291671,959586080,0,0,391,2641,24226835,0,24151534,301291459,0,0,0,0,0,0,0,0,0,0,0,0,0
106340913,KAISER FOUNDATION HOSPITAL - SACRAMENTO,20201,04/01/2019,03/31/2020,OPEN,Sacramento,02 - Golden Empire,311,Non Profit Corp.,Kaiser Foundation Health,,510-987-4960,2025 MORSE AVENUE,SACRAMENTO,95825,THOMAS HANENBURG,287,287,149,1115,5456,180,1192,0,0,68,3003,0,241,11255,0,5090,23072,1001,5109,0,0,395,11810,0,927,47404,0,5195,76308,11411,41303,0,5,4420,95210,0,24899,258751,21273371,129540886,3755021,24926320,0,0,4184149,77337289,0,1708416,262725452,8303272,113544183,6328503,48615164,0,4631,6013273,140216748,0,7878603,330904377,3172735,21919312,234355165,2615689,63585801,0,0,1442,5824884,111432050,0,3669915,0,0,0,19288032,465865025,67821800,0,0,0,67821800,5421542,69046529,6941835,8948293,0,0,4111153,101026772,0,90480,195586604,16589177,749200536,0,0,442,3344,17903511,0,34605418,123316081,0,0,0,0,0,0,0,0,0,0,0,0,0
106370730,KAISER FOUNDATION HOSPITAL - SAN DIEGO,20201,04/01/2019,03/31/2020,OPEN,San Diego,14 - San Diego/Imperial,1416,Non Profit Corp.,Kaiser Foundation Health,Teaching,626-405-5000,4647 ZION AVENUE,SAN DIEGO,92120,JULIE MILLER-PHIPPS,570,565,263,376,9461,141,1434,0,0,108,11698,0,193,23411,0,1879,37144,537,5094,0,0,380,40985,0,788,86807,0,1922,69646,1613,17783,0,8,2651,132527,0,5427,231577,14789357,165643964,7526284,16597637,0,0,4529838,159045717,0,666350,368799147,5613536,184864962,3500499,29573833,0,0,12000972,298177858,0,2973986,536705646,1378123,16413315,347579138,7348197,38039488,0,0,0,13099412,271074449,0,3730071,0,0,0,2430278,701092471,75869719,0,0,0,75869719,3690740,78272723,3481328,7761925,0,0,2941933,184043106,0,90286,280282041,91054775,1177096146,0,0,2698,13205,72783532,0,47090569,873020928,0,0,0,0,0,0,0,0,0,0,0,0,0
106380857,KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,20201,04/01/2019,03/31/2020,OPEN,San Francisco,04 - West Bay,423,Non Profit Corp.,Kaiser Foundation Health,Teaching,510-987-4960,2425 GEARY BOULEVARD,SAN FRANCISCO,94115,THOMAS HANENBURG,239,239,154,351,4319,77,461,0,0,42,6293,0,88,11631,0,1596,21822,372,1745,0,0,256,24818,0,307,50916,0,840,17589,498,4454,0,0,1651,42267,0,4893,72192,9851488,121714084,1541252,9479191,0,0,4007306,113746780,0,1275744,261615845,3904104,55134498,825037,7941769,0,0,4418423,105281358,0,2358117,179863306,833517,11008356,177714642,707393,14136742,0,0,0,6230320,121811792,0,2244893,0,0,0,1872626,336560281,41859820,0,0,0,41859820,2345969,43144301,1545313,3154056,0,0,1570356,94960919,0,57776,146778690,6506614,723134849,0,0,120,1124,6584327,0,20127608,219320582,0,0,0,0,0,0,0,0,0,0,0,0,0
106431506,KAISER FOUNDATION HOSPITAL - SAN JOSE,20201,04/01/2019,03/31/2020,OPEN,Santa Clara,07 - Santa Clara,431,Non Profit Corp.,Kaiser Foundation Health,,510-987-4960,250 HOSPITAL PARKWAY,SAN JOSE,95119,THOMAS HANENBURG,247,247,120,444,4270,164,449,0,0,88,5704,0,146,11265,0,2073,17828,702,1198,0,0,356,15626,0,536,38319,0,1833,37403,2345,10201,0,1,4680,85167,0,14790,156420,8666140,87694806,5552791,6054694,0,0,3230565,78519397,0,193755,189912148,4015839,70277860,3808009,9885504,0,6364,6881141,134055777,0,3025153,231955647,1939705,10271488,156217646,7023688,12847827,0,0,6364,6879683,117032840,0,1521404,0,0,0,2324391,316065036,35504786,0,0,0,35504786,2110023,36585088,2223285,2975408,0,0,3062861,94306584,0,44296,141307545,6265580,521273064,0,0,120,991,7023177,0,9341207,59393174,0,0,0,0,0,0,0,0,0,0,0,0,0
