OSHPD_ID,FACILITY_NAME,LICENSE_NUM,FACILITY_LEVEL_DESC,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,COUNTY_CODE,COUNTY_NAME,ER_SERVICE_LEVEL_DESC,TOTAL_NUMBER_BEDS,FACILITY_STATUS_DESC,FACILITY_STATUS_DATE,LICENSE_TYPE_DESC,LICENSE_CATEGORY_DESC,LATITUDE,LONGITUDE
106196403,KAISER FOUNDATION HOSPITAL - DOWNEY,930000078,Parent Facility,9333 Imperial Hwy,Downey,90242,19,Los Angeles,Emergency - Basic,352,Open,8/31/2009,Hospital,General Acute Care Hospital,33.9171234,-118.1290216
106196404,JOYCE EISENBERG KEEFER MEDICAL CENTER,550000621,Parent Facility,7150 TAMPA AVE,RESEDA,91335,19,Los Angeles,Not Applicable,249,Open,10/2/2007,Hospital,Acute Psychiatric Hospital,34.20014,-118.55341
106196405,PALMDALE REGIONAL MEDICAL CENTER,930000085,Parent Facility,38600 Medical Center Dr,Palmdale,93551,19,Los Angeles,Emergency - Basic,184,Open,12/9/2010,Hospital,General Acute Care Hospital,34.5843754,-118.1443461
106197931,EXODUS RECOVERY P.H.F.,M20016052,Parent Facility,9808 Venice Blvd,Culver City,90232,19,Los Angeles,Not Applicable,16,Open,12/10/2013,Hospital,Psychiatric Health Facility,34.02359,-118.39817
106198495,OCEAN VIEW PSYCHIATRIC HEALTH FACILITY,M02020043,Parent Facility,2600 Redondo Ave,Long Beach,90806,19,Los Angeles,Not Applicable,36,Open,1/1/2017,Hospital,Psychiatric Health Facility,33.8043,-118.1513
206190005,PALAZZO POST ACUTE,970000029,Parent Facility,5400 FOUNTAIN AVE,LOS ANGELES,90029,19,Los Angeles,Not Applicable,99,Open,10/2/1970,Long Term Care Facility,Skilled Nursing Facility,34.09487,-118.30724
206190009,GLADSTONE CARE AND REHABILITATION CENTER,950000006,Parent Facility,435 E GLADSTONE ST,GLENDORA,91740,19,Los Angeles,Not Applicable,118,Open,9/30/1969,Long Term Care Facility,Skilled Nursing Facility,34.114037,-117.856396
206190010,ATLANTIC MEMORIAL HEALTHCARE CENTER,940000005,Parent Facility,2750 ATLANTIC AVE,LONG BEACH,90806,19,Los Angeles,Not Applicable,100,Open,4/27/1967,Long Term Care Facility,Skilled Nursing Facility,33.807446,-118.184834
206190011,ALAMITOS BELMONT REHABILITATION HOSPITAL,940000006,Parent Facility,3901 E 4th St,Long Beach,90814,19,Los Angeles,Not Applicable,94,Open,10/14/1969,Long Term Care Facility,Skilled Nursing Facility,33.77172,-118.14682
206190012,ALCOTT REHABILITATION HOSPITAL,970000001,Parent Facility,3551 W Olympic Blvd,Los Angeles,90019,19,Los Angeles,Not Applicable,121,Open,5/13/1964,Long Term Care Facility,Skilled Nursing Facility,34.0526,-118.31707
206190013,ALDEN TERRACE CONVALESCENT HOSPITAL,970000060,Parent Facility,1240 S Hoover St,Los Angeles,90006,19,Los Angeles,Not Applicable,210,Open,3/5/1970,Long Term Care Facility,Skilled Nursing Facility,34.0482086,-118.2841097
206190014,IVY CREEK HEALTHCARE & WELLNESS CENTRE,950000007,Parent Facility,115 BRIDGE ST,SAN GABRIEL,91775,19,Los Angeles,Not Applicable,98,Open,9/27/1965,Long Term Care Facility,Skilled Nursing Facility,34.102575,-118.112299
206190015,ALEXANDRIA CARE CENTER,970000002,Parent Facility,1515 N ALEXANDRIA AVE,LOS ANGELES,90027,19,Los Angeles,Not Applicable,177,Open,9/11/1969,Long Term Care Facility,Skilled Nursing Facility,34.09841,-118.29843
206190018,"ALHAMBRA HEALTHCARE & WELLNESS CENTRE, LP",950000008,Parent Facility,415 S GARFIELD AVE,ALHAMBRA,91801,19,Los Angeles,Not Applicable,97,Open,4/30/1960,Long Term Care Facility,Skilled Nursing Facility,34.090872,-118.124069
206190020,"MONTROSE COMFORT LIVING AND CARE, INC.",550004057,Parent Facility,4339 Briggs Ave,Montrose,91020,19,Los Angeles,Not Applicable,6,Open,11/14/2017,Long Term Care Facility,Congregate Living Health Facility,34.21537,-118.23085
206190021,ALL SAINTS HEALTHCARE,920000001,Parent Facility,11810 SATICOY ST,NORTH HOLLYWOOD,91605,19,Los Angeles,Not Applicable,128,Open,6/5/1970,Long Term Care Facility,Skilled Nursing Facility,34.20838,-118.39055
206190022,LEISURE GLEN POST ACUTE CARE CENTER,970000040,Parent Facility,330 Mission Rd,Glendale,91205,19,Los Angeles,Not Applicable,125,Open,11/15/1966,Long Term Care Facility,Skilled Nursing Facility,34.1269682,-118.2517242
206190024,ROSECRANS CARE CENTER,910000005,Parent Facility,1140 W ROSECRANS AVE,GARDENA,90247,19,Los Angeles,Not Applicable,113,Open,6/9/1958,Long Term Care Facility,Skilled Nursing Facility,33.9018,-118.29476
206190027,WEST HAVEN HEALTHCARE,950000009,Parent Facility,1495 W Cameron Ave,West Covina,91790,19,Los Angeles,Not Applicable,99,Open,9/17/1970,Long Term Care Facility,Skilled Nursing Facility,34.0681529,-117.9403458
206190028,EL RANCHO VISTA HEALTH CARE CENTER,940000008,Parent Facility,8925 MINES AVE,PICO RIVERA,90660,19,Los Angeles,Not Applicable,86,Open,4/23/1969,Long Term Care Facility,Skilled Nursing Facility,33.992882,-118.090901
206190032,ANGELS NURSING HEALTH CENTER,970000061,Parent Facility,415 S UNION AVE,LOS ANGELES,90017,19,Los Angeles,Not Applicable,49,Open,3/3/1967,Long Term Care Facility,Skilled Nursing Facility,34.05968,-118.26845
206190033,WELLSPRINGS POST ACUTE CENTER,920000003,Parent Facility,44445 15TH ST W,LANCASTER,93534,19,Los Angeles,Not Applicable,299,Open,2/17/1969,Long Term Care Facility,Skilled Nursing Facility,34.69063,-118.15699
206190036,ARCADIA CARE CENTER,950000010,Parent Facility,1601 S Baldwin Ave,Arcadia,91007,19,Los Angeles,Not Applicable,117,Open,9/7/1962,Long Term Care Facility,Skilled Nursing Facility,34.12101,-118.05501
206190037,OCEAN POINTE HEALTHCARE CENTER,910000006,Parent Facility,1330 17th St,Santa Monica,90404,19,Los Angeles,Not Applicable,72,Open,7/31/1963,Long Term Care Facility,Skilled Nursing Facility,34.02724,-118.48399
206190041,SATORI HOUSE,550004352,Parent Facility,108 Roycroft Ave,Long Beach,90803,19,Los Angeles,Not Applicable,6,Open,9/4/2018,Long Term Care Facility,Congregate Living Health Facility,33.75919,-118.1404
206190042,ASTORIA NURSING AND REHAB CENTER,920000004,Parent Facility,14040 ASTORIA ST,SYLMAR,91342,19,Los Angeles,Not Applicable,218,Open,6/17/1969,Long Term Care Facility,Skilled Nursing Facility,34.31118,-118.43898
206190045,"ARISE CONGREGATE LIVING, INC.",550004319,Parent Facility,12718 Weidner St,Pacoima,91331,19,Los Angeles,Not Applicable,6,Open,6/28/2018,Long Term Care Facility,Congregate Living Health Facility,34.28217,-118.41013
206190046,WELLNESS CONGREGATED LIVING FACILITY INCORPORATED,550004318,Parent Facility,6231 Ethel Ave,Van Nuys,91401,19,Los Angeles,Not Applicable,6,Open,7/11/2018,Long Term Care Facility,Congregate Living Health Facility,34.18387,-118.41821
206190047,WEST GARDENA CARE CENTER,910000007,Parent Facility,16530 S BROADWAY ST,GARDENA,90248,19,Los Angeles,Not Applicable,50,Open,3/14/1956,Long Term Care Facility,Skilled Nursing Facility,33.88099,-118.27809
206190048,ROYAL CREST HEALTH CARE,950000011,Parent Facility,519 W BADILLO ST,COVINA,91722,19,Los Angeles,Not Applicable,59,Open,5/7/1962,Long Term Care Facility,Skilled Nursing Facility,34.086537,-117.899347
206190049,"VALLEY VIEW CONGREGATE LIVING, INC.",550004329,Parent Facility,7800 Atoll Ave,North Hollywood,91605,19,Los Angeles,Not Applicable,6,Open,5/15/2018,Long Term Care Facility,Congregate Living Health Facility,34.21198,-118.41925
206190050,COAST CARE CONVALESCENT CENTER,950000012,Parent Facility,14518 Los Angeles St,Baldwin Park,91706,19,Los Angeles,Not Applicable,48,Open,11/12/1958,Long Term Care Facility,Skilled Nursing Facility,34.09228,-117.95904
206190051,LAKE BALBOA CARE CENTER,920000005,Parent Facility,16955 VANOWEN ST,VAN NUYS,91406,19,Los Angeles,Not Applicable,50,Open,11/12/1958,Long Term Care Facility,Skilled Nursing Facility,34.19397,-118.50228
206190054,ALDERBROOK,550004324,Parent Facility,2540 W Avenue K,Lancaster,93536,19,Los Angeles,Not Applicable,6,Open,7/24/2018,Long Term Care Facility,Congregate Living Health Facility,34.67489,-118.17624
206190055,BAY CREST CARE CENTER,910000008,Parent Facility,3750 GARNET ST,TORRANCE,90503,19,Los Angeles,Not Applicable,80,Open,5/5/1959,Long Term Care Facility,Skilled Nursing Facility,33.84277,-118.352821
206190056,COUNTRY VILLA BAY VISTA HEALTHCARE CENTER,940000011,Parent Facility,5901 DOWNEY AVE,LONG BEACH,90805,19,Los Angeles,Not Applicable,70,Open,2/19/1969,Long Term Care Facility,Skilled Nursing Facility,33.863039,-118.151364
206190057,ROYAL COMFORT CARE,550004268,Parent Facility,14003 Elmcroft Ave,Norwalk,90650,19,Los Angeles,Not Applicable,6,Open,5/9/2018,Long Term Care Facility,Congregate Living Health Facility,33.90397,-118.09574
206190062,BEL VISTA HEALTHCARE CENTER,940000013,Parent Facility,5001 E ANAHEIM ST,LONG BEACH,90804,19,Los Angeles,Not Applicable,41,Open,9/8/1956,Long Term Care Facility,Skilled Nursing Facility,33.782737,-118.13553
206190063,BELL CONVALESCENT HOSPITAL,940000014,Parent Facility,4900 Florence Ave,Bell,90201,19,Los Angeles,Not Applicable,99,Open,7/30/1970,Long Term Care Facility,Skilled Nursing Facility,33.9692086,-118.1801382
206190064,BRIARCREST NURSING CENTER,940000015,Parent Facility,5648 GOTHAM ST,BELL GARDENS,90201,19,Los Angeles,Not Applicable,135,Open,9/4/1970,Long Term Care Facility,Skilled Nursing Facility,33.961096,-118.166671
206190065,BLOOMING ROSE GARDEN CONGREGATE LIVING FACILITY,550004410,Parent Facility,14417 Cohasset St,Van Nuys,91405,19,Los Angeles,Not Applicable,6,Open,10/2/2018,Long Term Care Facility,Congregate Living Health Facility,34.20665,-118.44706
206190067,BELLFLOWER POST ACUTE,940000016,Parent Facility,9710 Artesia Blvd,Bellflower,90706,19,Los Angeles,Not Applicable,59,Open,8/1/1962,Long Term Care Facility,Skilled Nursing Facility,33.87473,-118.12713
206190068,ROSE VILLA HEALTHCARE CENTER,940000017,Parent Facility,9028 ROSE ST,BELLFLOWER,90706,19,Los Angeles,Not Applicable,53,Open,8/13/1962,Long Term Care Facility,Skilled Nursing Facility,33.869463,-118.141749
206190069,NEURORESTORATIVE CALIFORNIA - SAN DIMAS,550004409,Parent Facility,1136 Puente St,San Dimas,91773,19,Los Angeles,Not Applicable,15,Open,10/17/2018,Long Term Care Facility,Congregate Living Health Facility,34.07498,-117.82956
206190070,"BEST QUALITY LIVING, INC.",550004345,Parent Facility,16725 Bahama St,North Hills,91343,19,Los Angeles,Not Applicable,6,Open,6/8/2018,Long Term Care Facility,Congregate Living Health Facility,34.2332,-118.49746
206190071,BERKLEY WEST CONVALESCENT HOSPITAL,910000012,Parent Facility,1623 ARIZONA AVE,SANTA MONICA,90404,19,Los Angeles,Not Applicable,54,Open,9/23/1966,Long Term Care Facility,Skilled Nursing Facility,34.02719,-118.48522
206190072,BERKLEY EAST CONVALESCENT HOSPITAL,910000013,Parent Facility,2021 ARIZONA AVE,SANTA MONICA,90404,19,Los Angeles,Not Applicable,207,Open,9/1/1999,Long Term Care Facility,Skilled Nursing Facility,34.03023,-118.48148
206190073,BERKLEY VALLEY CONVALESCENT HOSPITAL,920000006,Parent Facility,6600 SEPULVEDA BLVD,VAN NUYS,91411,19,Los Angeles,Not Applicable,125,Open,10/26/1970,Long Term Care Facility,Skilled Nursing Facility,34.19031,-118.46603
206190075,VERMONT CONVALESCENT CENTER,910000015,Parent Facility,22035 S VERMONT AVE,TORRANCE,90502,19,Los Angeles,Not Applicable,200,Open,9/2/1965,Long Term Care Facility,Skilled Nursing Facility,33.82764,-118.29038
206190078,"MAGNIFIQUE CONGREGATE LIVING, INC.",550004342,Parent Facility,1827 W Avenue D,Lancaster,93534,19,Los Angeles,Not Applicable,6,Open,6/12/2018,Long Term Care Facility,Congregate Living Health Facility,34.77706,-118.16337
206190080,FAMILY CARE CLHF,550004309,Parent Facility,1412 Cleveland Rd,Glendale,91202,19,Los Angeles,Not Applicable,6,Open,6/4/2018,Long Term Care Facility,Congregate Living Health Facility,34.17007,-118.27766
206190082,CALIFORNIA HEALTHCARE & REHABILITATION CENTER,920000007,Parent Facility,6700 SEPULVEDA BLVD,VAN NUYS,91411,19,Los Angeles,Not Applicable,201,Open,10/30/1969,Long Term Care Facility,Skilled Nursing Facility,34.19302,-118.46606
206190083,BURBANK HEALTHCARE & REHABILITATION CENTER,920000008,Parent Facility,1041 S MAIN ST,BURBANK,91506,19,Los Angeles,Not Applicable,188,Open,9/29/1971,Long Term Care Facility,Skilled Nursing Facility,34.162586,-118.311335
206190084,MONROVIA GARDENS HEALTHCARE CENTER,950000013,Parent Facility,615 W DUARTE RD,MONROVIA,91016,19,Los Angeles,Not Applicable,95,Open,6/19/1963,Long Term Care Facility,Skilled Nursing Facility,34.132337,-118.012263
206190085,WEST COVINA HEALTHCARE CENTER,950000014,Parent Facility,850 S SUNKIST AVE,WEST COVINA,91790,19,Los Angeles,Not Applicable,97,Open,10/11/1968,Long Term Care Facility,Skilled Nursing Facility,34.070394,-117.948992
206190086,WEST HILLS HEALTH & REHABILITATION CENTER,920000009,Parent Facility,7940 TOPANGA CANYON BLVD,CANOGA PARK,91304,19,Los Angeles,Not Applicable,145,Open,11/13/1969,Long Term Care Facility,Skilled Nursing Facility,34.21387,-118.60586
206190087,BEACHWOOD POST - ACUTE & REHAB,910000016,Parent Facility,1340 15th St,Santa Monica,90404,19,Los Angeles,Not Applicable,227,Open,7/14/1972,Long Term Care Facility,Skilled Nursing Facility,34.02528,-118.4853
206190088,WHITTIER HILLS HEALTH CARE CENTER,940000018,Parent Facility,10426 BOGARDUS AVE,WHITTIER,90603,19,Los Angeles,Not Applicable,160,Open,9/11/1964,Long Term Care Facility,Skilled Nursing Facility,33.94199,-117.98413
206190089,THE ORCHARD - POST ACUTE CARE,940000019,Parent Facility,12385 Washington Blvd,Whittier,90606,19,Los Angeles,Not Applicable,162,Open,3/14/1967,Long Term Care Facility,Skilled Nursing Facility,33.96719,-118.04958
206190090,ALAMEDA CARE CENTER - BURBANK,920000010,Parent Facility,925 W ALAMEDA AVE,BURBANK,91506,19,Los Angeles,Not Applicable,89,Open,11/29/1965,Long Term Care Facility,Skilled Nursing Facility,34.16372,-118.31206
206190092,NEW VISTA POST-ACUTE CARE CENTER,910000018,Parent Facility,1516 Sawtelle Blvd,Los Angeles,90025,19,Los Angeles,Not Applicable,116,Open,12/16/1963,Long Term Care Facility,Skilled Nursing Facility,34.0479,-118.44961
206190093,"ARCHWOOD HOUSE CLHF, INC.",550004478,Parent Facility,14011 Archwood St,Van Nuys,91405,19,Los Angeles,Not Applicable,10,Open,11/26/2018,Long Term Care Facility,Congregate Living Health Facility,34.19304,-118.43817
206190095,SANTA CLARITA CONGREGATE LIVING,550004476,Parent Facility,29830 Wistaria Valley Rd,Canyon Country,91387,19,Los Angeles,Not Applicable,6,Open,12/20/2018,Long Term Care Facility,Congregate Living Health Facility,34.44782,-118.39966
206190097,BEL TOOREN VILLA CONVALESCENT HOSPITAL,940000020,Parent Facility,16910 Woodruff Ave,Bellflower,90706,19,Los Angeles,Not Applicable,99,Open,4/26/1968,Long Term Care Facility,Skilled Nursing Facility,33.88084,-118.11729
206190098,NORTH WALK VILLA CONVALESCENT HOSPITAL,940000021,Parent Facility,12350 Rosecrans Ave,Norwalk,90650,19,Los Angeles,Not Applicable,59,Open,11/5/1965,Long Term Care Facility,Skilled Nursing Facility,33.90219,-118.06944
206190099,AFFINITY HEALTHCARE CENTER,940000022,Parent Facility,7039 ALONDRA BLVD,PARAMOUNT,90723,19,Los Angeles,Not Applicable,104,Open,3/5/1970,Long Term Care Facility,Skilled Nursing Facility,33.88925,-118.1765
206190101,BIXBY KNOLLS TOWERS HEALTH CARE AND REHAB CENTER,940000023,Parent Facility,3747 ATLANTIC AVE,LONG BEACH,90807,19,Los Angeles,Not Applicable,99,Open,5/1/1971,Long Term Care Facility,Skilled Nursing Facility,33.825394,-118.185164
206190102,BONNIE BRAE SKILLED NURSING,970000062,Parent Facility,420 S BONNIE BRAE ST,LOS ANGELES,90057,19,Los Angeles,Not Applicable,59,Open,9/3/1960,Long Term Care Facility,Skilled Nursing Facility,34.06045,-118.27099
206190104,"VALLEY GRACE HOME, INC.",550004500,Parent Facility,16052 Chase St,North Hills,91343,19,Los Angeles,Not Applicable,15,Open,12/24/2018,Long Term Care Facility,Congregate Living Health Facility,34.22471,-118.48254
206190105,BRIER OAK ON SUNSET,970000003,Parent Facility,5154 W SUNSET BLVD,LOS ANGELES,90027,19,Los Angeles,Not Applicable,159,Open,3/21/1969,Long Term Care Facility,Skilled Nursing Facility,34.09803,-118.30224
206190106,"CENTURY VILLA, INC",910000021,Parent Facility,301 Centinela Ave,Inglewood,90302,19,Los Angeles,Not Applicable,99,Open,1/17/1964,Long Term Care Facility,Skilled Nursing Facility,33.97035,-118.34769
206190109,BROADWAY HEALTHCARE CENTER,950000016,Parent Facility,112 E BROADWAY,SAN GABRIEL,91776,19,Los Angeles,Not Applicable,59,Open,11/16/1964,Long Term Care Facility,Skilled Nursing Facility,34.098774,-118.099289
206190111,BUENA VENTURA POST ACUTE CARE CENTER,940000025,Parent Facility,1016 S RECORD AVE,LOS ANGELES,90023,19,Los Angeles,Not Applicable,99,Open,3/2/1967,Long Term Care Facility,Skilled Nursing Facility,34.021979,-118.182479
206190112,MONTE VISTA HEALTHCARE CENTER,950000017,Parent Facility,802 Buena Vista St,Duarte,91010,19,Los Angeles,Not Applicable,69,Open,6/11/1965,Long Term Care Facility,Skilled Nursing Facility,34.14315,-117.97751
206190113,"ROYAL CONGREGATE LIVING, LLC",550004373,Parent Facility,7354 De Soto Ave,Canoga Park,91303,19,Los Angeles,Not Applicable,18,Open,9/25/2018,Long Term Care Facility,Congregate Living Health Facility,34.20445,-118.58843
206190118,BURLINGTON CONVALESCENT HOSPITAL,970000063,Parent Facility,845 S BURLINGTON AVE,LOS ANGELES,90057,19,Los Angeles,Not Applicable,124,Open,5/24/1964,Long Term Care Facility,Skilled Nursing Facility,34.05271,-118.27502
206190120,EMERALD TERRACE CONVALESCENT HOSPITAL,970000064,Parent Facility,1154 S ALVARADO ST,LOS ANGELES,90006,19,Los Angeles,Not Applicable,72,Open,11/5/1969,Long Term Care Facility,Skilled Nursing Facility,34.0494,-118.28118
206190121,"CALIFORNIAN - PASADENA CONVALESCENT HOSPITAL, THE",970000033,Parent Facility,120 BELLEFONTAINE ST,PASADENA,91105,19,Los Angeles,Not Applicable,82,Open,2/15/1965,Long Term Care Facility,Skilled Nursing Facility,34.131555,-118.153042
206190122,MISSION CARE CENTER,950000019,Parent Facility,4800 DELTA AVE,ROSEMEAD,91770,19,Los Angeles,Not Applicable,59,Open,9/17/1954,Long Term Care Facility,Skilled Nursing Facility,34.090712,-118.086334
206190123,CALIFORNIA POST ACUTE,970000065,Parent Facility,909 S LAKE ST,LOS ANGELES,90006,19,Los Angeles,Not Applicable,66,Open,11/14/1966,Long Term Care Facility,Skilled Nursing Facility,34.05378,-118.28006
206190124,GRANCELL VILLAGE OF THE JEWISH HOMES FOR THE AGING,920000013,Parent Facility,7150 TAMPA AVE,RESEDA,91335,19,Los Angeles,Not Applicable,105,Open,7/24/1962,Long Term Care Facility,Skilled Nursing Facility,34.20014,-118.55341
206190125,TERNER HEALTH,550004398,Parent Facility,10629 Collett Ave,Granada Hills,91344,19,Los Angeles,Not Applicable,6,Open,10/12/2018,Long Term Care Facility,Congregate Living Health Facility,34.26372,-118.48365
206190129,VIEWCREST CONGREGATE LIVING,550004666,Parent Facility,7831 Melita Ave,North Hollywood,91605,19,Los Angeles,Not Applicable,6,Open,3/19/2019,Long Term Care Facility,Congregate Living Health Facility,34.21251,-118.4204
206190130,REASONS RESIDENTIAL SAN MARINO,550004730,Parent Facility,1925 Lombardy Rd,San Marino,91108,19,Los Angeles,Not Applicable,6,Open,6/5/2019,Long Term Care Facility,Congregate Living Health Facility,34.1343,-118.11167
206190131,CANYON OAKS NURSING AND REHABILITATION CENTER,920000014,Parent Facility,22029 SATICOY ST,CANOGA PARK,91303,19,Los Angeles,Not Applicable,185,Open,9/19/1968,Long Term Care Facility,Skilled Nursing Facility,34.20836,-118.60662
206190132,"ALL WELLNESS CONGREGATE LIVING, INC.",550004753,Parent Facility,18314 Saticoy St,Reseda,91335,19,Los Angeles,Not Applicable,6,Open,6/11/2019,Long Term Care Facility,Congregate Living Health Facility,34.20836,-118.53224
206190139,VILLA SERENA HEALTHCARE CENTER,940000032,Parent Facility,723 E 9TH ST,LONG BEACH,90813,19,Los Angeles,Not Applicable,52,Open,6/25/1951,Long Term Care Facility,Skilled Nursing Facility,33.777937,-118.183193
206190140,CLAREMONT CARE CENTER,950000021,Parent Facility,219 E FOOTHILL BLVD,POMONA,91767,19,Los Angeles,Not Applicable,99,Open,12/24/1964,Long Term Care Facility,Skilled Nursing Facility,34.10738,-117.74624
206190141,COUNTRY VILLA LOS FELIZ NURSING CENTER,970000041,Parent Facility,3002 ROWENA AVE,LOS ANGELES,90039,19,Los Angeles,Not Applicable,131,Open,3/17/1969,Long Term Care Facility,Skilled Nursing Facility,34.10858,-118.26951
206190142,GLENDALE HEALTHCARE CENTER,970000042,Parent Facility,1208 S CENTRAL AVE,GLENDALE,91204,19,Los Angeles,Not Applicable,48,Open,12/3/1962,Long Term Care Facility,Skilled Nursing Facility,34.13188,-118.25771
206190143,"EVERGREEN SENIOR LIVING, INC.",550004729,Parent Facility,23635 Collins St,Woodland Hills,91367,19,Los Angeles,Not Applicable,6,Open,5/30/2019,Long Term Care Facility,Congregate Living Health Facility,34.17387,-118.64204
206190146,"MEDASSIST LIVING, INC.",550004234,Parent Facility,22030 Saticoy St,Canoga Park,91303,19,Los Angeles,Not Applicable,6,Open,4/23/2018,Long Term Care Facility,Congregate Living Health Facility,34.20829,-118.60712
206190147,PRIMROSE POST-ACUTE,910000024,Parent Facility,515 CENTINELA AVE,INGLEWOOD,90302,19,Los Angeles,Not Applicable,69,Open,5/19/1964,Long Term Care Facility,Skilled Nursing Facility,33.97274,-118.3496
206190148,CARESOURCE CONGREGATE LIVING,550004542,Parent Facility,17227 Simonds St,Granada Hills,91344,19,Los Angeles,Not Applicable,6,Open,1/30/2019,Long Term Care Facility,Congregate Living Health Facility,34.27647,-118.50876
